Wear always protective equipment including helmets , kneepads and others .	['VB', 'RB', 'JJ', 'NN', 'VBG', 'NNS', ',', 'NNS', 'CC', 'NNS', '.']	[('root', 0), ('advmod', 3), ('amod', 4), ('obj', 1), ('case', 6), ('nmod', 4), ('punct', 8), ('conj', 6), ('cc', 10), ('conj', 6), ('punct', 1)]
The Wall , the Final Cut , and a Momentary Lapse of Reason .	['DT', 'NNP', ',', 'DT', 'JJ', 'NN', ',', 'CC', 'DT', 'JJ', 'NN', 'IN', 'NN', '.']	[('det', 2), ('root', 0), ('punct', 6), ('det', 6), ('amod', 6), ('conj', 2), ('punct', 11), ('cc', 11), ('det', 11), ('amod', 11), ('conj', 2), ('case', 13), ('nmod', 11), ('punct', 2)]

Buy the Division Bell .	['VB', 'DT', 'NN', 'NNP', '.']	[('root', 0), ('det', 3), ('obj', 1), ('obj', 1), ('punct', 1)]
The Division Bell .	['DT', 'NN', 'NNP', '.']	[('det', 3), ('compound', 3), ('root', 0), ('punct', 3)]

Buy the Piper at the Gates of Dawn and a Saucerful of Secrets .	['VB', 'DT', 'NNP', 'IN', 'DT', 'NNP', 'IN', 'NNP', 'CC', 'DT', 'NNP', 'IN', 'NNPS', '.']	[('root', 0), ('det', 3), ('obj', 1), ('case', 6), ('det', 6), ('obl', 1), ('case', 8), ('nmod', 6), ('cc', 11), ('det', 11), ('conj', 6), ('case', 13), ('nmod', 11), ('punct', 1)]
The Piper at the Gates of Dawn and a Saucerful of Secrets .	['DT', 'NNP', 'IN', 'DT', 'NNP', 'IN', 'NNP', 'CC', 'DT', 'NNP', 'IN', 'NNPS', '.']	[('det', 2), ('root', 0), ('case', 5), ('det', 5), ('nmod', 2), ('case', 7), ('nmod', 5), ('cc', 10), ('det', 10), ('conj', 2), ('case', 12), ('nmod', 10), ('punct', 2)]

Buy Atom Heart Mother and Obscured by Clouds .	['VB', 'NNP', 'NNP', 'NN', 'CC', 'VBN', 'IN', 'NNPS', '.']	[('root', 0), ('compound', 4), ('compound', 4), ('obj', 1), ('cc', 6), ('conj', 1), ('case', 8), ('obl', 6), ('punct', 1)]
Atom Heart Mother and Obscured by Clouds .	['NNP', 'NN', 'NN', 'CC', 'VBN', 'IN', 'NNS', '.']	[('compound', 3), ('compound', 3), ('root', 0), ('cc', 5), ('conj', 3), ('case', 7), ('obl', 5), ('punct', 3)]

Buy Ummagumma and more .	['VB', 'NNP', 'CC', 'JJR', '.']	[('root', 0), ('obj', 1), ('cc', 4), ('conj', 2), ('punct', 1)]
Ummagumma and more .	['NNP', 'CC', 'JJR', '.']	[('root', 0), ('cc', 3), ('conj', 1), ('punct', 1)]

Spend more money on items , like the ones listed above , that have been consistently fashionable for years .	['VB', 'JJR', 'NN', 'IN', 'NNS', ',', 'IN', 'DT', 'NNS', 'VBN', 'RB', ',', 'DT', 'VBP', 'VBN', 'RB', 'JJ', 'IN', 'NNS', '.']	[('root', 0), ('amod', 3), ('obj', 1), ('case', 5), ('obl', 1), ('punct', 1), ('case', 9), ('det', 9), ('obl', 1), ('acl', 9), ('advmod', 10), ('punct', 1), ('nsubj', 17), ('aux', 17), ('cop', 17), ('advmod', 17), ('parataxis', 1), ('case', 19), ('obl', 17), ('punct', 1)]
Instead , spend more money on items , like the ones listed above , that have been consistently fashionable for years .	['RB', ',', 'VB', 'JJR', 'NN', 'IN', 'NNS', ',', 'IN', 'DT', 'NNS', 'VBN', 'RB', ',', 'DT', 'VBP', 'VBN', 'RB', 'JJ', 'IN', 'NNS', '.']	[('advmod', 3), ('punct', 3), ('root', 0), ('amod', 5), ('obj', 3), ('case', 7), ('obl', 3), ('punct', 3), ('case', 11), ('det', 11), ('obl', 3), ('acl', 11), ('advmod', 12), ('punct', 3), ('nsubj', 19), ('aux', 19), ('cop', 19), ('advmod', 19), ('parataxis', 3), ('case', 21), ('obl', 19), ('punct', 3)]

Launch OpenOffice Writer , and under the top menu , go to " Tools > Gallery " .	['VB', 'NNP', 'NN', ',', 'CC', 'IN', 'DT', 'JJ', 'NN', ',', 'VB', 'IN', '``', 'NNPS', '-RRB-', 'NN', "''", '.']	[('root', 0), ('compound', 3), ('obj', 1), ('punct', 11), ('cc', 11), ('case', 9), ('det', 9), ('amod', 9), ('obl', 11), ('punct', 11), ('conj', 1), ('case', 16), ('punct', 16), ('compound', 16), ('punct', 16), ('obl', 11), ('punct', 16), ('punct', 1)]
] # Launch OpenOffice Writer , and under the top menu , go to Tools » Gallery .	['-RRB-', 'NN', 'VB', 'NNP', 'NN', ',', 'CC', 'IN', 'DT', 'JJ', 'NN', ',', 'VB', 'IN', 'NNPS', ',', 'NNP', '.']	[('punct', 3), ('nsubj', 3), ('root', 0), ('compound', 5), ('obj', 3), ('punct', 13), ('cc', 13), ('case', 11), ('det', 11), ('amod', 11), ('obl', 13), ('punct', 13), ('conj', 3), ('case', 15), ('obl', 13), ('punct', 17), ('obl', 13), ('punct', 3)]

Braid 10 more in ( 25 cm ) and then combine the rope into the first nose knot .	['VB', 'CD', 'JJR', 'IN', '-LRB-', 'CD', 'NNS', '-RRB-', 'CC', 'RB', 'VB', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', 'NN', '.']	[('root', 0), ('nummod', 3), ('obj', 1), ('case', 7), ('punct', 7), ('nummod', 7), ('obl', 1), ('punct', 7), ('cc', 11), ('advmod', 11), ('conj', 1), ('det', 13), ('obj', 11), ('case', 18), ('det', 18), ('amod', 18), ('compound', 18), ('obl', 11), ('punct', 1)]
Braid 10 more in ( 25 cm ) and combine the rope into the first nose knot .	['NN', 'CD', 'JJR', 'IN', '-LRB-', 'CD', 'NNS', '-RRB-', 'CC', 'VB', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', 'NN', '.']	[('root', 0), ('nummod', 3), ('appos', 1), ('case', 7), ('punct', 7), ('nummod', 7), ('obl', 3), ('punct', 7), ('cc', 10), ('conj', 3), ('det', 12), ('obj', 10), ('case', 17), ('det', 17), ('amod', 17), ('compound', 17), ('obl', 10), ('punct', 1)]

Look at minor details in the cartoon that will contribute to the humor or the point of the cartoon .	['VB', 'IN', 'JJ', 'NNS', 'IN', 'DT', 'NN', 'WDT', 'MD', 'VB', 'IN', 'DT', 'NN', 'CC', 'DT', 'NN', 'IN', 'DT', 'NN', '.']	[('root', 0), ('case', 4), ('amod', 4), ('obl', 1), ('case', 7), ('det', 7), ('nmod', 4), ('nsubj', 10), ('aux', 10), ('acl:relcl', 7), ('case', 13), ('det', 13), ('obl', 10), ('cc', 16), ('det', 16), ('conj', 13), ('case', 19), ('det', 19), ('nmod', 16), ('punct', 1)]
Often the cartoon will have minor details that contribute to the humor or the point of the cartoon .	['RB', 'DT', 'NN', 'MD', 'VB', 'JJ', 'NNS', 'WDT', 'VBP', 'IN', 'DT', 'NN', 'CC', 'DT', 'NN', 'IN', 'DT', 'NN', '.']	[('advmod', 5), ('det', 3), ('nsubj', 5), ('aux', 5), ('root', 0), ('amod', 7), ('obj', 5), ('nsubj', 9), ('acl:relcl', 7), ('case', 12), ('det', 12), ('obl', 9), ('cc', 15), ('det', 15), ('conj', 12), ('case', 18), ('det', 18), ('nmod', 15), ('punct', 5)]

Compare the price quote for the new car online with the market value of the car to make sure you 're getting a good offer before you buy a new car .	['VB', 'DT', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NN', 'RB', 'IN', 'DT', 'NN', 'NN', 'IN', 'DT', 'NN', 'TO', 'VB', 'JJ', 'PRP', 'VBP', 'VBG', 'DT', 'JJ', 'NN', 'IN', 'PRP', 'VBP', 'DT', 'JJ', 'NN', '.']	[('root', 0), ('det', 4), ('compound', 4), ('obj', 1), ('case', 8), ('det', 8), ('amod', 8), ('obl', 1), ('advmod', 1), ('case', 13), ('det', 13), ('compound', 13), ('obl', 1), ('case', 16), ('det', 16), ('nmod', 13), ('mark', 18), ('advcl', 1), ('xcomp', 18), ('nsubj', 22), ('aux', 22), ('ccomp', 19), ('det', 25), ('amod', 25), ('obj', 22), ('mark', 28), ('nsubj', 28), ('advcl', 22), ('det', 31), ('amod', 31), ('obj', 28), ('punct', 1)]
You will want to compare the quote for the new car with the market value of the car to make sure you 're getting a good offer before you buy a new car .	['PRP', 'MD', 'VB', 'TO', 'VB', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', 'NN', 'IN', 'DT', 'NN', 'TO', 'VB', 'JJ', 'PRP', 'VBP', 'VBG', 'DT', 'JJ', 'NN', 'IN', 'PRP', 'VBP', 'DT', 'JJ', 'NN', '.']	[('nsubj', 3), ('aux', 3), ('root', 0), ('mark', 5), ('xcomp', 3), ('det', 7), ('obj', 5), ('case', 11), ('det', 11), ('amod', 11), ('obl', 5), ('case', 15), ('det', 15), ('compound', 15), ('obl', 5), ('case', 18), ('det', 18), ('nmod', 15), ('mark', 20), ('advcl', 5), ('xcomp', 20), ('nsubj', 24), ('aux', 24), ('ccomp', 21), ('det', 27), ('amod', 27), ('obj', 24), ('mark', 30), ('nsubj', 30), ('advcl', 24), ('det', 33), ('amod', 33), ('obj', 30), ('punct', 3)]

Do to budgeting , your school may not offer a course that you signed up for .	['VB', 'IN', 'NN', ',', 'PRP$', 'NN', 'MD', 'RB', 'VB', 'DT', 'NN', 'WDT', 'PRP', 'VBD', 'RP', 'IN', '.']	[('root', 0), ('case', 3), ('obl', 1), ('punct', 1), ('nmod:poss', 6), ('nsubj', 9), ('aux', 9), ('advmod', 9), ('parataxis', 1), ('det', 11), ('obj', 9), ('obj', 14), ('nsubj', 14), ('acl:relcl', 11), ('compound:prt', 14), ('case', 12), ('punct', 1)]
Due to budgeting , your school may not offer a course that you signed up for .	['IN', 'IN', 'NN', ',', 'PRP$', 'NN', 'MD', 'RB', 'VB', 'DT', 'NN', 'WDT', 'PRP', 'VBD', 'RP', 'IN', '.']	[('case', 3), ('fixed', 1), ('obl', 9), ('punct', 9), ('nmod:poss', 6), ('nsubj', 9), ('aux', 9), ('advmod', 9), ('root', 0), ('det', 11), ('obj', 9), ('obj', 14), ('nsubj', 14), ('acl:relcl', 11), ('compound:prt', 14), ('case', 12), ('punct', 9)]

Replace the src = above with :	['VB', 'DT', 'NN', ',', 'RB', 'IN', ':']	[('root', 0), ('det', 3), ('obj', 1), ('punct', 1), ('advmod', 1), ('case', 5), ('punct', 1)]
src = above with :	['NN', ',', 'RB', 'IN', ':']	[('root', 0), ('punct', 1), ('advmod', 1), ('obl', 3), ('punct', 1)]

Replace the http%253A%252F%252Fexample.com%252Fpage%252Fto%252Flike&amp;layout part with :	['VB', 'DT', 'ADD', 'NN']	[('root', 0), ('det', 4), ('compound', 4), ('obj', 1)]
http%253A%252F%252Fexample.com%252Fpage%252Fto%252Flike&amp;layout part with :	['ADD', '-RRB-']	[('root', 0), ('punct', 1)]

Replace light " with : ( notice the new trailing apostrophe )	['VB', 'NN', "''", 'IN', ':', '-LRB-', 'VB', 'DT', 'JJ', 'NN', 'NN', '-RRB-']	[('root', 0), ('obj', 1), ('punct', 1), ('mark', 7), ('punct', 7), ('punct', 7), ('parataxis', 1), ('det', 11), ('amod', 11), ('compound', 11), ('obj', 7), ('punct', 7)]
light " with : - - notice the new trailing apostrophe	['NN', "''", 'IN', ':', ',', ',', 'VB', 'DT', 'JJ', 'NN', 'NN']	[('root', 0), ('punct', 1), ('nmod', 1), ('punct', 1), ('punct', 1), ('punct', 1), ('parataxis', 1), ('det', 11), ('amod', 11), ('compound', 11), ('obj', 7)]

Replace height : px with : ( otherwise Firefox makes the iframe really big )	['VB', 'NN', ':', 'NN', 'IN', ':', '-LRB-', 'RB', 'NNP', 'VBZ', 'DT', 'NN', 'RB', 'JJ', '-RRB-']	[('root', 0), ('obj', 1), ('punct', 1), ('parataxis', 1), ('mark', 10), ('punct', 10), ('punct', 10), ('advmod', 10), ('nsubj', 10), ('parataxis', 1), ('det', 12), ('obj', 10), ('advmod', 14), ('xcomp', 10), ('punct', 10)]
height : px with : - - otherwise , Firefox will make the iframe really big .	['NN', ':', 'NN', 'IN', ':', ',', ',', 'RB', ',', 'NNP', 'MD', 'VB', 'DT', 'NN', 'RB', 'JJ', '.']	[('root', 0), ('punct', 1), ('appos', 1), ('nmod', 3), ('punct', 1), ('punct', 1), ('punct', 1), ('advmod', 12), ('punct', 12), ('nsubj', 12), ('aux', 12), ('appos', 1), ('det', 14), ('obj', 12), ('advmod', 16), ('xcomp', 12), ('punct', 1)]

Divide the sum of the set by the number of values to get the mean .	['VB', 'DT', 'NN', 'IN', 'DT', 'VBN', 'IN', 'DT', 'NN', 'IN', 'NNS', 'TO', 'VB', 'DT', 'NN', '.']	[('root', 0), ('det', 3), ('obj', 1), ('case', 5), ('nmod', 3), ('acl', 3), ('case', 9), ('det', 9), ('obl', 6), ('case', 11), ('nmod', 9), ('mark', 13), ('advcl', 6), ('det', 15), ('obj', 13), ('punct', 1)]
Finally , divide the sum of the set by the number of values to get the mean .	['RB', ',', 'VB', 'DT', 'NN', 'IN', 'DT', 'VBN', 'IN', 'DT', 'NN', 'IN', 'NNS', 'TO', 'VB', 'DT', 'NN', '.']	[('advmod', 3), ('punct', 3), ('root', 0), ('det', 5), ('obj', 3), ('case', 7), ('nmod', 5), ('acl', 5), ('case', 11), ('det', 11), ('obl', 8), ('case', 13), ('nmod', 11), ('mark', 15), ('advcl', 8), ('det', 17), ('obj', 15), ('punct', 3)]

Consider any personal reasons you have for picking a particular show .	['VB', 'DT', 'JJ', 'NNS', 'PRP', 'VBP', 'IN', 'VBG', 'DT', 'JJ', 'NN', '.']	[('root', 0), ('det', 4), ('amod', 4), ('obj', 1), ('nsubj', 6), ('acl:relcl', 4), ('mark', 8), ('advcl', 6), ('det', 11), ('amod', 11), ('obj', 8), ('punct', 1)]
Factor in any personal reasons you have for picking a particular show .	['NN', 'IN', 'DT', 'JJ', 'NNS', 'PRP', 'VBP', 'IN', 'VBG', 'DT', 'JJ', 'NN', '.']	[('root', 0), ('case', 5), ('det', 5), ('amod', 5), ('nmod', 1), ('nsubj', 7), ('acl:relcl', 5), ('mark', 9), ('advcl', 7), ('det', 12), ('amod', 12), ('obj', 9), ('punct', 1)]

tell him your having a contest for the person who has more phone contacts then ask him for his number	['VB', 'PRP', 'PRP$', 'VBG', 'DT', 'NN', 'IN', 'DT', 'NN', 'WP', 'VBZ', 'JJR', 'NN', 'NNS', 'RB', 'VB', 'PRP', 'IN', 'PRP$', 'NN']	[('root', 0), ('iobj', 1), ('nsubj', 4), ('xcomp', 1), ('det', 6), ('obj', 4), ('case', 9), ('det', 9), ('nmod', 6), ('nsubj', 11), ('acl:relcl', 9), ('amod', 14), ('compound', 14), ('obj', 11), ('advmod', 16), ('parataxis', 1), ('obj', 16), ('case', 20), ('nmod:poss', 20), ('obl', 16)]
( Do n't sound pushy or greedy or excited , act as if you 're telling this to your parents . )	['-LRB-']	[('root', 0)]

Try circle dribbles .	['VB', 'NN', 'NNS', '.']	[('root', 0), ('compound', 3), ('obj', 1), ('punct', 1)]
Practice with circle dribbles .	['NN', 'IN', 'NN', 'NNS', '.']	[('root', 0), ('case', 4), ('compound', 4), ('nmod', 1), ('punct', 1)]

Impress your boss by offering a unique perspective and providing innovative solutions to the challenges you face .	['VB', 'PRP$', 'NN', 'IN', 'VBG', 'DT', 'JJ', 'NN', 'CC', 'VBG', 'JJ', 'NNS', 'IN', 'DT', 'NNS', 'PRP', 'VBP', '.']	[('root', 0), ('nmod:poss', 3), ('obj', 1), ('mark', 5), ('advcl', 1), ('det', 8), ('amod', 8), ('obj', 5), ('cc', 10), ('conj', 5), ('amod', 12), ('obj', 10), ('case', 15), ('det', 15), ('obl', 10), ('nsubj', 17), ('acl:relcl', 15), ('punct', 1)]
Creative thinking requires a unique perspective and the ability to provide innovative solutions to the challenges you face .	['JJ', 'NN', 'VBZ', 'DT', 'JJ', 'NN', 'CC', 'DT', 'NN', 'TO', 'VB', 'JJ', 'NNS', 'IN', 'DT', 'NNS', 'PRP', 'VBP', '.']	[('amod', 2), ('nsubj', 3), ('root', 0), ('det', 6), ('amod', 6), ('obj', 3), ('cc', 9), ('det', 9), ('conj', 6), ('mark', 11), ('acl', 9), ('amod', 13), ('obj', 11), ('case', 16), ('det', 16), ('obl', 11), ('nsubj', 18), ('acl:relcl', 16), ('punct', 3)]

BE ENERGETIC ! ! Nobody wants to see a dull , tired-looking person performing on stage .	['VB', 'JJ', '.']	[('cop', 2), ('root', 0), ('punct', 2)]
Heve energy ! Nobody wants to see a dull , tired-looking person performing on stage .	['JJ', 'NN', '.']	[('amod', 2), ('root', 0), ('punct', 2)]

Stretch at least 4 times a week .	['VB', 'RB', 'RBS', 'CD', 'NNS', 'DT', 'NN', '.']	[('root', 0), ('case', 3), ('nmod', 4), ('nummod', 5), ('obl:tmod', 1), ('det', 7), ('obl:tmod', 1), ('punct', 1)]
Stretch for at least 4 times a week .	['NN', 'IN', 'RB', 'RBS', 'CD', 'NNS', 'DT', 'NN', '.']	[('root', 0), ('case', 6), ('case', 4), ('nmod', 5), ('nummod', 6), ('nmod', 1), ('det', 8), ('nmod:npmod', 6), ('punct', 1)]

Calculate how many calories you burned through activity .	['VB', 'WRB', 'JJ', 'NNS', 'PRP', 'VBD', 'IN', 'NN', '.']	[('root', 0), ('advmod', 3), ('amod', 4), ('obj', 6), ('nsubj', 6), ('ccomp', 1), ('case', 8), ('obl', 6), ('punct', 1)]
Approximate the number of calories burned through activity .	['JJ', 'DT', 'NN', 'IN', 'NNS', 'VBN', 'IN', 'NN', '.']	[('root', 0), ('det', 3), ('nsubj', 1), ('case', 5), ('nmod', 3), ('acl', 5), ('case', 8), ('obl', 6), ('punct', 1)]

Shampoo your hair .	['VB', 'PRP$', 'NN', '.']	[('root', 0), ('nmod:poss', 3), ('obj', 1), ('punct', 1)]
Shampoo and condition your hair .	['NN', 'CC', 'VB', 'PRP$', 'NN', '.']	[('root', 0), ('cc', 3), ('conj', 1), ('nmod:poss', 5), ('obj', 3), ('punct', 1)]

Select section of hair that you wish to braid .	['VB', 'NN', 'IN', 'NN', 'WDT', 'PRP', 'VBP', 'TO', 'VB', '.']	[('root', 0), ('obj', 1), ('case', 4), ('nmod', 2), ('obj', 7), ('nsubj', 7), ('acl:relcl', 2), ('mark', 9), ('xcomp', 7), ('punct', 1)]
To avoid damaging your hair , do not pull excessively hard .	['TO', 'VB', 'VBG', 'PRP$', 'NN', ',', 'VB', 'RB', 'VB', 'RB', 'RB', '.']	[('mark', 2), ('advcl', 9), ('xcomp', 2), ('nmod:poss', 5), ('obj', 3), ('punct', 9), ('aux', 9), ('advmod', 9), ('root', 0), ('advmod', 11), ('advmod', 9), ('punct', 9)]

Make sure that there are no tangles .	['VB', 'JJ', 'IN', 'EX', 'VBP', 'DT', 'NNS', '.']	[('root', 0), ('xcomp', 1), ('mark', 5), ('expl', 5), ('ccomp', 2), ('det', 7), ('nsubj', 5), ('punct', 1)]
To make sure that there are no tangles .	['TO', 'VB', 'JJ', 'IN', 'EX', 'VBP', 'DT', 'NNS', '.']	[('mark', 2), ('root', 0), ('xcomp', 2), ('mark', 6), ('expl', 6), ('ccomp', 3), ('det', 8), ('nsubj', 6), ('punct', 2)]

Take the braid out by unbraiding it from the bottom .	['VB', 'DT', 'NN', 'RP', 'IN', 'VBG', 'PRP', 'IN', 'DT', 'NN', '.']	[('root', 0), ('det', 3), ('obj', 1), ('compound:prt', 1), ('mark', 6), ('advcl', 1), ('obj', 6), ('case', 10), ('det', 10), ('obl', 6), ('punct', 1)]
Instead , take the braid out by unbraiding it from the bottom .	['RB', ',', 'VB', 'DT', 'NN', 'RP', 'IN', 'VBG', 'PRP', 'IN', 'DT', 'NN', '.']	[('advmod', 3), ('punct', 3), ('root', 0), ('det', 5), ('obj', 3), ('compound:prt', 3), ('mark', 8), ('advcl', 3), ('obj', 8), ('case', 12), ('det', 12), ('obl', 8), ('punct', 3)]

Start by submitting photos for publication without pay , and you may be able to develop contacts that will give you photo passes for exclusive events in the future .	['VB', 'IN', 'VBG', 'NNS', 'IN', 'NN', 'IN', 'NN', ',', 'CC', 'PRP', 'MD', 'VB', 'JJ', 'TO', 'VB', 'NNS', 'WDT', 'MD', 'VB', 'PRP$', 'NN', 'NNS', 'IN', 'JJ', 'NNS', 'IN', 'DT', 'NN', '.']	[('root', 0), ('mark', 3), ('advcl', 1), ('obj', 3), ('case', 6), ('nmod', 4), ('case', 8), ('obl', 3), ('punct', 14), ('cc', 14), ('nsubj', 14), ('aux', 14), ('cop', 14), ('conj', 1), ('mark', 16), ('xcomp', 14), ('obj', 16), ('nsubj', 20), ('aux', 20), ('acl:relcl', 17), ('iobj', 20), ('compound', 23), ('obj', 20), ('case', 26), ('amod', 26), ('nmod', 23), ('case', 29), ('det', 29), ('nmod', 26), ('punct', 1)]
If you start by submitting photos for publication without pay , you may be able to develop contacts that will give you photo passes for exclusive events in the future .	['IN', 'PRP', 'VBP', 'IN', 'VBG', 'NNS', 'IN', 'NN', 'IN', 'NN', ',', 'PRP', 'MD', 'VB', 'JJ', 'TO', 'VB', 'NNS', 'WDT', 'MD', 'VB', 'PRP$', 'NN', 'NNS', 'IN', 'JJ', 'NNS', 'IN', 'DT', 'NN', '.']	[('mark', 3), ('nsubj', 3), ('advcl', 15), ('mark', 5), ('advcl', 3), ('obj', 5), ('case', 8), ('nmod', 6), ('case', 10), ('obl', 5), ('punct', 15), ('nsubj', 15), ('aux', 15), ('cop', 15), ('root', 0), ('mark', 17), ('xcomp', 15), ('obj', 17), ('nsubj', 21), ('aux', 21), ('acl:relcl', 18), ('iobj', 21), ('compound', 24), ('obj', 21), ('case', 27), ('amod', 27), ('nmod', 24), ('case', 30), ('det', 30), ('nmod', 27), ('punct', 15)]

Market yourself to bands , music labels , festivals and venues .	['VB', 'PRP', 'IN', 'NNS', ',', 'NN', 'NNS', ',', 'NNS', 'CC', 'NNS', '.']	[('root', 0), ('obj', 1), ('case', 4), ('obl', 1), ('punct', 7), ('compound', 7), ('conj', 4), ('punct', 9), ('conj', 4), ('cc', 11), ('conj', 4), ('punct', 1)]
Market yourself to bands , music labels , festivals , and venues .	['NN', 'PRP', 'IN', 'NNS', ',', 'NN', 'NNS', ',', 'NNS', ',', 'CC', 'NNS', '.']	[('root', 0), ('appos', 1), ('case', 4), ('nmod', 2), ('punct', 7), ('compound', 7), ('conj', 4), ('punct', 9), ('conj', 4), ('punct', 12), ('cc', 12), ('conj', 4), ('punct', 1)]

Taking a look at the characteristics of the party in question may open your eyes about their intentions .	['VBG', 'DT', 'NN', 'IN', 'DT', 'NNS', 'IN', 'DT', 'NN', 'IN', 'NN', 'MD', 'VB', 'PRP$', 'NNS', 'IN', 'PRP$', 'NNS', '.']	[('csubj', 13), ('det', 3), ('obj', 1), ('case', 6), ('det', 6), ('nmod', 3), ('case', 9), ('det', 9), ('nmod', 6), ('case', 11), ('nmod', 9), ('aux', 13), ('root', 0), ('nmod:poss', 15), ('obj', 13), ('case', 18), ('nmod:poss', 18), ('obl', 13), ('punct', 13)]
Also , taking a look at the characteristics of the party in question may open your eyes about their intentions .	['RB', ',', 'VBG', 'DT', 'NN', 'IN', 'DT', 'NNS', 'IN', 'DT', 'NN', 'IN', 'NN', 'MD', 'VB', 'PRP$', 'NNS', 'IN', 'PRP$', 'NNS', '.']	[('advmod', 15), ('punct', 15), ('csubj', 15), ('det', 5), ('obj', 3), ('case', 8), ('det', 8), ('nmod', 5), ('case', 11), ('det', 11), ('nmod', 8), ('case', 13), ('nmod', 11), ('aux', 15), ('root', 0), ('nmod:poss', 17), ('obj', 15), ('case', 20), ('nmod:poss', 20), ('obl', 15), ('punct', 15)]

See if you can tolerate their faults , or if not , decide to move on from the relationship .	['VB', 'IN', 'PRP', 'MD', 'VB', 'PRP$', 'NNS', ',', 'CC', 'IN', 'RB', ',', 'VB', 'TO', 'VB', 'RB', 'IN', 'DT', 'NN', '.']	[('root', 0), ('mark', 5), ('nsubj', 5), ('aux', 5), ('advcl', 1), ('nmod:poss', 7), ('obj', 5), ('punct', 13), ('cc', 13), ('mark', 11), ('advcl', 13), ('punct', 13), ('conj', 1), ('mark', 15), ('xcomp', 13), ('advmod', 15), ('case', 19), ('det', 19), ('obl', 15), ('punct', 1)]
If you cannot tolerate their faults at this stage , you might decide to move on from the relationship .	['IN', 'PRP', 'MD', 'RB', 'VB', 'PRP$', 'NNS', 'IN', 'DT', 'NN', ',', 'PRP', 'MD', 'VB', 'TO', 'VB', 'RB', 'IN', 'DT', 'NN', '.']	[('mark', 5), ('nsubj', 5), ('aux', 5), ('advmod', 5), ('advcl', 14), ('nmod:poss', 7), ('obj', 5), ('case', 10), ('det', 10), ('obl', 5), ('punct', 14), ('nsubj', 14), ('aux', 14), ('root', 0), ('mark', 16), ('xcomp', 14), ('advmod', 16), ('case', 20), ('det', 20), ('obl', 16), ('punct', 14)]

Scheduling time for something fun .	['VBG', 'NN', 'IN', 'NN', 'NN', '.']	[('root', 0), ('obj', 1), ('case', 4), ('obl', 1), ('nummod', 4), ('punct', 1)]
Schedule time for something fun .	['NN', 'NN', 'IN', 'NN', 'NN', '.']	[('compound', 2), ('root', 0), ('case', 4), ('nmod', 2), ('appos', 4), ('punct', 2)]

Learn to manage or let go of your expectations of your partner at this stage .	['VB', 'TO', 'VB', 'CC', 'VB', 'VB', 'IN', 'PRP$', 'NNS', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN', '.']	[('root', 0), ('mark', 3), ('xcomp', 1), ('cc', 5), ('conj', 3), ('conj', 3), ('case', 9), ('nmod:poss', 9), ('obl', 6), ('case', 12), ('nmod:poss', 12), ('nmod', 9), ('case', 15), ('det', 15), ('obl', 6), ('punct', 1)]
You 'll earn to manage or let go of your expectations of your partner at this stage .	['PRP', 'MD', 'VB', 'TO', 'VB', 'CC', 'VB', 'VB', 'IN', 'PRP$', 'NNS', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN', '.']	[('nsubj', 3), ('aux', 3), ('root', 0), ('mark', 5), ('xcomp', 3), ('cc', 7), ('conj', 5), ('conj', 5), ('case', 11), ('nmod:poss', 11), ('obl', 8), ('case', 14), ('nmod:poss', 14), ('nmod', 11), ('case', 17), ('det', 17), ('obl', 8), ('punct', 3)]

Arguing is unavoidable , but you can learn to communicate better with your partner by :	['VBG', 'VBZ', 'JJ', ',', 'CC', 'PRP', 'MD', 'VB', 'TO', 'VB', 'JJR', 'IN', 'PRP$', 'NN', 'IN', ':']	[('csubj', 3), ('cop', 3), ('root', 0), ('punct', 8), ('cc', 8), ('nsubj', 8), ('aux', 8), ('conj', 3), ('mark', 10), ('xcomp', 8), ('xcomp', 10), ('case', 14), ('nmod:poss', 14), ('obl', 11), ('nmod', 14), ('punct', 3)]
